file: '../data/N25_t1E8yr_dt1E3yr_10RHM_1MMSN_Miso_ecc1E-2_inc5E-3_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/N25_t1E8yr_dt1E3yr_10RHM_1MMSN_Miso_ecc1E-2_inc5E-3_rand1/
N_tr	0
N_p	25
RAND_SEED	1
STEP_INTERVAL	5.0E7
BREAK_TIME	432000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	1
INTERACTION_PLANET_TRACER	0
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	0
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	PLANET_MASS
PLANET_AXIS	PLANET_AXIS
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
T_MAX	(2.0*3.14159265358979323846264338327950288*1.0E8)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846264338327950288*1.0E3)
-----
axis01 = 4.000000e-01[AU],	mass01 = 1.459400e-07[M_Sun]
axis02 = 4.189431e-01[AU],	mass02 = 1.510934e-07[M_Sun]
axis03 = 4.390212e-01[AU],	mass03 = 1.564924e-07[M_Sun]
axis04 = 4.603166e-01[AU],	mass04 = 1.621518e-07[M_Sun]
axis05 = 4.829193e-01[AU],	mass05 = 1.680874e-07[M_Sun]
axis06 = 5.069266e-01[AU],	mass06 = 1.743163e-07[M_Sun]
axis07 = 5.324446e-01[AU],	mass07 = 1.808569e-07[M_Sun]
axis08 = 5.595889e-01[AU],	mass08 = 1.877289e-07[M_Sun]
axis09 = 5.884855e-01[AU],	mass09 = 1.949535e-07[M_Sun]
axis10 = 6.192718e-01[AU],	mass10 = 2.025537e-07[M_Sun]
axis11 = 6.520981e-01[AU],	mass11 = 2.105542e-07[M_Sun]
axis12 = 6.871289e-01[AU],	mass12 = 2.189818e-07[M_Sun]
axis13 = 7.245443e-01[AU],	mass13 = 2.278652e-07[M_Sun]
axis14 = 7.645417e-01[AU],	mass14 = 2.372358e-07[M_Sun]
axis15 = 8.073380e-01[AU],	mass15 = 2.471273e-07[M_Sun]
axis16 = 8.531715e-01[AU],	mass16 = 2.575767e-07[M_Sun]
axis17 = 9.023047e-01[AU],	mass17 = 2.686236e-07[M_Sun]
axis18 = 9.550268e-01[AU],	mass18 = 2.803115e-07[M_Sun]
axis19 = 1.011657e+00[AU],	mass19 = 2.926875e-07[M_Sun]
axis20 = 1.072548e+00[AU],	mass20 = 3.058031e-07[M_Sun]
axis21 = 1.138092e+00[AU],	mass21 = 3.197144e-07[M_Sun]
axis22 = 1.208720e+00[AU],	mass22 = 3.344825e-07[M_Sun]
axis23 = 1.284914e+00[AU],	mass23 = 3.501746e-07[M_Sun]
axis24 = 1.367208e+00[AU],	mass24 = 3.668641e-07[M_Sun]
axis25 = 1.456199e+00[AU],	mass25 = 3.846314e-07[M_Sun]
mass_tot = 6.026808e-06[M_Sun] = 2.008936e+00[M_Earth]
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	 25	     0	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
5.000000e+07	 25	     0	    17	1.422830523036374e-03	9.999999999999999e+02	7.192865190649917e+02
1.000000e+08	 25	     0	     1	4.047451194676097e-04	3.000000000000000e+03	4.384913066643844e+02
1.500000e+08	 25	     0	     1	4.126647757686121e-04	4.999999999999999e+03	1.574368354895259e+02
2.000000e+08	 25	     0	    18	1.535572527802310e-03	6.000000000000000e+03	8.761405046514507e+02
2.500000e+08	 25	     0	     1	3.523135841842907e-04	7.999999999999999e+03	5.937124291601529e+02
3.000000e+08	 25	     0	     6	6.013252417259441e-04	9.999999999999998e+03	3.110737698455640e+02
3.500000e+08	 25	     0	     3	5.034314316127982e-04	1.200000000000000e+04	2.943262735170527e+01
4.000000e+08	 25	     0	    12	9.176665070830677e-04	1.300000000000000e+04	7.477158359415437e+02
4.500000e+08	 25	     0	    24	2.623228122320307e-03	1.500000000000000e+04	4.657402082072447e+02
collision No.1	1.676048e+04[yr]	i=1, j=2	r_ij=3.834029465592025e-05	radius[1]+radius[2]=3.829575267340403e-05
dE_heat=-5.980585e-10	dE_grav=5.759015e-10	dE_c=-7.127495e-16	v_imp=1.269345e-01
5.000000e+08	 24	     0	    12	9.366270601280337e-04	1.700000000000000e+04	2.219577454907924e+02
5.500000e+08	 24	     0	     1	3.864455765560676e-04	1.900000000000001e+04	9.644310173211936e+01
6.000000e+08	 24	     0	    13	9.866144876740849e-04	2.000000000000001e+04	9.711485234491760e+02
6.500000e+08	 24	     0	    16	1.243767856861130e-03	2.200000000000001e+04	8.459672179179775e+02
7.000000e+08	 24	     0	    15	1.166289312157566e-03	2.400000000000000e+04	7.210259034441123e+02
7.500000e+08	 24	     0	    10	7.406883520353336e-04	2.600000000000000e+04	5.961987915512509e+02
8.000000e+08	 24	     0	     1	4.358589343825490e-04	2.800000000000000e+04	4.712217789548818e+02
8.500000e+08	 24	     0	    12	9.188397204751065e-04	3.000000000000000e+04	3.462977228051360e+02
9.000000e+08	 24	     0	    21	1.961035782115422e-03	3.199999999999999e+04	2.212783568015751e+02
9.500000e+08	 24	     0	     5	5.412555680845832e-04	3.399999999999999e+04	9.585337654094155e+01
1.000000e+09	 24	     0	     9	7.305996809952063e-04	3.499999999999999e+04	9.704595469531718e+02
1.050000e+09	 24	     0	     9	7.107531881803062e-04	3.699999999999999e+04	8.451088260148343e+02
1.100000e+09	 24	     0	     6	6.055367560214515e-04	3.899999999999999e+04	7.193273551078022e+02
1.150000e+09	 24	     0	     7	5.842956267165913e-04	4.099999999999998e+04	5.926184557726275e+02
1.200000e+09	 24	     0	     3	4.655176385925233e-04	4.299999999999998e+04	4.658796430640251e+02
1.250000e+09	 24	     0	     1	4.060596123265815e-04	4.499999999999998e+04	3.382397719166901e+02
1.300000e+09	 24	     0	    13	1.023868406804041e-03	4.699999999999997e+04	2.097646730768638e+02
collision No.2	4.757003e+04[yr]	i=1, j=3	r_ij=4.357220526830396e-05	radius[1]+radius[3]=4.361095226766722e-05
dE_heat=-1.083268e-09	dE_grav=1.066815e-09	dE_c=1.952367e-15	v_imp=1.453901e-01
1.350000e+09	 23	     0	     6	5.968749851922650e-04	4.899999999999997e+04	2.242504780710429e+02
1.400000e+09	 23	     0	    22	1.996442969757492e-03	5.099999999999997e+04	2.740775586487895e+02
1.450000e+09	 23	     0	     5	5.077023832163867e-04	5.299999999999996e+04	3.232822227025085e+02
1.500000e+09	 23	     0	     5	5.530311468615882e-04	5.499999999999996e+04	3.719713073157732e+02
1.550000e+09	 23	     0	    12	8.822150559741710e-04	5.699999999999996e+04	4.198038832053997e+02
1.600000e+09	 23	     0	     6	5.589364302867986e-04	5.899999999999996e+04	4.678264998550707e+02
1.650000e+09	 23	     0	    14	9.838603802865360e-04	6.099999999999996e+04	5.157166440057817e+02
1.700000e+09	 23	     0	    13	1.037851835340648e-03	6.299999999999995e+04	5.651233675710457e+02
1.750000e+09	 23	     0	     6	6.986643440786723e-04	6.499999999999995e+04	6.134863425821763e+02
collision No.3	6.604705e+04[yr]	i=11, j=12	r_ij=4.333265162126801e-05	radius[11]+radius[12]=4.330565882981758e-05
dE_heat=-1.074921e-09	dE_grav=1.066953e-09	dE_c=-1.572587e-16	v_imp=1.415198e-01
1.800000e+09	 22	     0	     9	6.478589866911450e-04	6.699999999999994e+04	7.422820643808724e+02
1.850000e+09	 22	     0	     3	2.497614106989155e-03	6.899999999999994e+04	8.930209393374729e+02
1.900000e+09	 22	     0	    14	1.127195566485191e-03	7.199999999999994e+04	4.217714674635155e+01
1.950000e+09	 22	     0	     4	4.551812784451481e-04	7.399999999999994e+04	1.896649979841339e+02
2.000000e+09	 22	     0	     1	4.089498698030808e-04	7.599999999999993e+04	3.381745778394362e+02
2.050000e+09	 22	     0	     7	5.769930444960258e-04	7.799999999999993e+04	4.844751066158999e+02
2.100000e+09	 22	     0	    17	1.270399739676254e-03	7.999999999999993e+04	6.304550015252778e+02
2.150000e+09	 22	     0	     1	4.397489231682373e-04	8.199999999999993e+04	7.766494569104404e+02
2.200000e+09	 22	     0	    13	1.105055802268878e-03	8.399999999999993e+04	9.243601308396178e+02
2.250000e+09	 22	     0	     9	7.394514766118644e-04	8.699999999999991e+04	7.312459476004183e+01
2.300000e+09	 22	     0	     1	3.926339130378441e-04	8.899999999999991e+04	2.221198345502059e+02
2.350000e+09	 22	     0	    14	1.075900572157800e-03	9.099999999999991e+04	3.707256164983705e+02
2.400000e+09	 22	     0	     6	6.051077303424613e-04	9.299999999999991e+04	5.176172042088130e+02
2.450000e+09	 22	     0	     5	6.084705983676434e-04	9.499999999999991e+04	6.655498861801020e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+09	 22	     0	     7	6.157654551945042e-04	9.699999999999990e+04	8.163923169492764e+02
2.550000e+09	 22	     0	     2	2.678417831634765e-03	9.899999999999990e+04	9.672625826652072e+02
2.600000e+09	 22	     0	    14	1.107559643109460e-03	1.019999999999999e+05	1.140790050884633e+02
2.650000e+09	 22	     0	    15	1.268478461774038e-03	1.039999999999999e+05	2.583235325378960e+02
2.700000e+09	 22	     0	    15	1.130377564860592e-03	1.059999999999999e+05	4.028966058199106e+02
2.750000e+09	 22	     0	    14	1.202868934204681e-03	1.079999999999999e+05	5.485732544822121e+02
2.800000e+09	 22	     0	    16	1.150506125512313e-03	1.099999999999999e+05	6.957299209136935e+02
2.850000e+09	 22	     0	     7	5.693337679211581e-04	1.119999999999999e+05	8.427883930623485e+02
2.900000e+09	 22	     0	     6	6.749487053774195e-04	1.139999999999999e+05	9.906471762051669e+02
2.950000e+09	 22	     0	    17	1.186688987906606e-03	1.169999999999999e+05	1.399059819894861e+02
3.000000e+09	 22	     0	     5	4.951417661123164e-04	1.189999999999999e+05	2.935777787394754e+02
3.050000e+09	 22	     0	    13	8.921730596542975e-04	1.209999999999999e+05	4.452401112574306e+02
3.100000e+09	 22	     0	    20	1.712613227782357e-03	1.229999999999999e+05	5.971200348375326e+02
3.150000e+09	 22	     0	    14	1.112796014114731e-03	1.249999999999999e+05	7.482164840711544e+02
3.200000e+09	 22	     0	     4	5.483485395267096e-04	1.269999999999999e+05	8.959146733755848e+02
3.250000e+09	 22	     0	     9	5.422833698156514e-04	1.299999999999999e+05	4.258816868552552e+01
3.300000e+09	 22	     0	    12	2.508254473834272e-03	1.319999999999999e+05	1.894846558411407e+02
3.350000e+09	 22	     0	    10	6.944454414273837e-04	1.339999999999999e+05	3.384885233698914e+02
3.400000e+09	 22	     0	    15	1.176598099586654e-03	1.359999999999999e+05	4.892679059456491e+02
3.450000e+09	 22	     0	    13	1.080015789589838e-03	1.379999999999999e+05	6.408492032882182e+02
3.500000e+09	 22	     0	    15	1.067844570444031e-03	1.399999999999999e+05	7.937989999656367e+02
3.550000e+09	 22	     0	     1	4.130207032375917e-04	1.419999999999999e+05	9.471913739296903e+02
3.600000e+09	 22	     0	     9	5.386941949084762e-04	1.449999999999998e+05	1.003740008668860e+02
3.650000e+09	 22	     0	     1	4.587545727631785e-04	1.469999999999998e+05	2.534797340380831e+02
3.700000e+09	 22	     0	    13	1.000134055004472e-03	1.489999999999998e+05	4.066818961883840e+02
3.750000e+09	 22	     0	     1	3.843435309601643e-04	1.509999999999998e+05	5.579046174036865e+02
3.800000e+09	 22	     0	     9	5.638049073122187e-04	1.529999999999998e+05	7.080933756386611e+02
3.850000e+09	 22	     0	    15	1.100188747904501e-03	1.549999999999998e+05	8.571609660818507e+02
3.900000e+09	 22	     0	     3	2.393479619281353e-03	1.579999999999998e+05	6.998802102391287e+00
3.950000e+09	 22	     0	    15	1.079400289924626e-03	1.599999999999998e+05	1.559065880100598e+02
4.000000e+09	 22	     0	     6	5.683570608386373e-04	1.619999999999998e+05	3.042744881074728e+02
4.050000e+09	 22	     0	     1	4.489020426676251e-04	1.639999999999998e+05	4.520063765612597e+02
4.100000e+09	 22	     0	     3	2.596324587291693e-03	1.659999999999998e+05	5.985745408183393e+02
collision No.4	1.672436e+05[yr]	i=8, j=10	r_ij=4.193965922550951e-05	radius[8]+radius[10]=4.193919639373486e-05
dE_heat=-1.075928e-09	dE_grav=9.066982e-10	dE_c=-3.818057e-16	v_imp=1.486143e-01
4.150000e+09	 21	     0	    19	1.574621470618586e-03	1.679999999999998e+05	8.316912472433469e+02
4.200000e+09	 21	     0	     6	6.626387381071701e-04	1.709999999999998e+05	1.044645006856254e+02
4.250000e+09	 21	     0	     7	4.762559892103452e-04	1.729999999999998e+05	3.783305202787254e+02
4.300000e+09	 21	     0	    11	7.811032856826186e-04	1.749999999999998e+05	6.512446694413944e+02
4.350000e+09	 21	     0	     8	7.293600983958588e-04	1.769999999999998e+05	9.222112630702093e+02
4.400000e+09	 21	     0	    18	1.606749396167400e-03	1.799999999999998e+05	1.928846490075863e+02
4.450000e+09	 21	     0	     9	6.721916682590103e-04	1.819999999999998e+05	4.624349399619805e+02
4.500000e+09	 21	     0	    17	1.206008052943401e-03	1.839999999999998e+05	7.321669095001687e+02
4.550000e+09	 21	     0	    14	1.196982537192447e-03	1.869999999999998e+05	1.497756787460226e+00
4.600000e+09	 21	     0	    20	1.751290273239566e-03	1.889999999999998e+05	2.729745458132601e+02
4.650000e+09	 21	     0	     9	7.611231780029250e-04	1.909999999999998e+05	5.415524354305098e+02
4.700000e+09	 21	     0	     5	5.189150930557685e-04	1.929999999999998e+05	8.100793560990138e+02
4.750000e+09	 21	     0	     1	4.550111431418198e-04	1.959999999999998e+05	7.586138026590311e+01
4.800000e+09	 21	     0	     6	6.062254239948318e-04	1.979999999999998e+05	3.400058123816239e+02
4.850000e+09	 21	     0	     2	2.934726630141603e-03	1.999999999999998e+05	6.032337842814336e+02
4.900000e+09	 21	     0	     6	7.076795846685009e-04	2.019999999999998e+05	8.651410272192982e+02
4.950000e+09	 21	     0	     5	4.933468504913835e-04	2.049999999999998e+05	1.250193306259525e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+09	 21	     0	    18	1.250568731811583e-03	2.069999999999998e+05	3.840977488080705e+02
5.050000e+09	 21	     0	    17	9.621478581381769e-04	2.089999999999997e+05	6.421217848981099e+02
5.100000e+09	 21	     0	     4	5.638997778927160e-04	2.109999999999997e+05	9.000698881043315e+02
5.150000e+09	 21	     0	    16	1.198176396521331e-03	2.139999999999997e+05	1.567490027470104e+02
5.200000e+09	 21	     0	     6	6.472693758560405e-04	2.159999999999997e+05	4.124331259103812e+02
5.250000e+09	 21	     0	     3	2.619016622411424e-03	2.179999999999997e+05	6.717469360615846e+02
5.300000e+09	 21	     0	     1	3.781281911925989e-04	2.199999999999997e+05	9.325766275059847e+02
5.350000e+09	 21	     0	     1	3.447117550108163e-04	2.229999999999997e+05	1.914432754288359e+02
5.400000e+09	 21	     0	     7	5.245403217591155e-04	2.249999999999997e+05	4.473016649490044e+02
5.450000e+09	 21	     0	     6	5.785657575172508e-04	2.269999999999997e+05	6.987148425597168e+02
5.500000e+09	 21	     0	     1	3.783277462192550e-04	2.289999999999997e+05	9.510923510156867e+02
5.550000e+09	 21	     0	     5	6.702245947547695e-04	2.319999999999997e+05	1.992084307728742e+02
5.600000e+09	 21	     0	     1	4.182624582764288e-04	2.339999999999997e+05	4.438571689938086e+02
5.650000e+09	 21	     0	     8	7.490363596757403e-04	2.359999999999997e+05	6.849700206546645e+02
5.700000e+09	 21	     0	    10	1.749876343052473e-03	2.379999999999997e+05	9.263328595803704e+02
5.750000e+09	 21	     0	    17	1.466113075025642e-03	2.409999999999997e+05	1.653208345307578e+02
5.800000e+09	 21	     0	    18	1.646977105015520e-03	2.429999999999997e+05	4.118117720163716e+02
collision No.5	2.453069e+05[yr]	i=1, j=5	r_ij=4.769247178189952e-05	radius[1]+radius[5]=4.773591083921905e-05
dE_heat=-1.975126e-09	dE_grav=1.598407e-09	dE_c=7.048343e-16	v_imp=1.794750e-01
5.850000e+09	 20	     0	     8	7.553370614167778e-04	2.449999999999997e+05	7.012326739302500e+02
5.900000e+09	 20	     0	    14	1.151224019943602e-03	2.479999999999997e+05	2.033905769245648e+02
5.950000e+09	 20	     0	     4	4.604086630893499e-04	2.499999999999997e+05	7.039687431656550e+02
6.000000e+09	 20	     0	     3	2.804829551873098e-03	2.529999999999997e+05	2.023763534320885e+02
6.050000e+09	 20	     0	    11	8.147109135803568e-04	2.549999999999997e+05	6.998589572002639e+02
collision No.6	2.557666e+05[yr]	i=2, j=3	r_ij=5.212999605774869e-05	radius[2]+radius[3]=5.218093532559120e-05
dE_heat=-2.739079e-09	dE_grav=2.706838e-09	dE_c=-5.974192e-17	v_imp=1.708069e-01
6.100000e+09	 19	     0	    14	9.973206538643530e-04	2.579999999999997e+05	2.406891288959797e+02
6.150000e+09	 19	     0	    15	9.929235921276364e-04	2.599999999999997e+05	7.800611479503618e+02
6.200000e+09	 19	     0	     4	4.967621692756664e-04	2.629999999999997e+05	3.198824945667396e+02
6.250000e+09	 19	     0	    10	1.773586207817995e-03	2.649999999999997e+05	8.612579325910186e+02
6.300000e+09	 19	     0	     3	2.175141545885159e-03	2.679999999999997e+05	3.985504563710545e+02
6.350000e+09	 19	     0	     6	3.811518511255476e-04	2.699999999999997e+05	9.341762295817720e+02
6.400000e+09	 19	     0	    18	1.525636199861917e-03	2.729999999999997e+05	4.710038503986907e+02
6.450000e+09	 19	     0	     1	3.745016614939598e-04	2.759999999999997e+05	9.066834110251255e+00
6.500000e+09	 19	     0	     1	4.670651769364968e-04	2.779999999999997e+05	5.479403576888687e+02
6.550000e+09	 19	     0	    19	1.659891001008072e-03	2.809999999999997e+05	8.399740172125769e+01
6.600000e+09	 19	     0	    11	9.857757408922438e-04	2.829999999999997e+05	6.230099991675626e+02
6.650000e+09	 19	     0	     9	5.523886742088014e-04	2.859999999999997e+05	1.571338478247875e+02
6.700000e+09	 19	     0	     9	5.898796490905161e-04	2.879999999999997e+05	6.909758923335324e+02
6.750000e+09	 19	     0	    13	9.873137854507074e-04	2.909999999999997e+05	2.211131141790119e+02
6.800000e+09	 19	     0	     4	8.155211890886142e-04	2.929999999999997e+05	7.471962907617200e+02
6.850000e+09	 19	     0	    13	8.800028992471488e-04	2.959999999999997e+05	2.768033005389017e+02
6.900000e+09	 19	     0	    17	1.310820564940726e-03	2.979999999999997e+05	8.038369125376624e+02
6.950000e+09	 19	     0	     4	7.829301237618158e-04	3.009999999999997e+05	3.270842347363420e+02
7.000000e+09	 19	     0	     4	4.970846030691540e-04	3.029999999999997e+05	8.462103597815657e+02
7.050000e+09	 19	     0	     2	2.635089167300508e-03	3.059999999999996e+05	3.647440117136292e+02
7.100000e+09	 19	     0	    12	2.168563452232037e-03	3.079999999999996e+05	8.828604100093265e+02
7.150000e+09	 19	     0	     9	5.503769012936865e-04	3.109999999999996e+05	3.955159638919579e+02
7.200000e+09	 19	     0	     2	2.551038907545885e-03	3.129999999999996e+05	9.154347461258659e+02
7.250000e+09	 19	     0	     9	6.179030611659989e-04	3.159999999999996e+05	4.384142530814304e+02
7.300000e+09	 19	     0	     1	3.911375274288365e-04	3.179999999999996e+05	9.732109286076953e+02
7.350000e+09	 19	     0	     6	4.181587551849297e-04	3.209999999999996e+05	5.108984980811935e+02
7.400000e+09	 19	     0	     5	1.472528744485987e-03	3.239999999999996e+05	5.112952631391452e+01
7.450000e+09	 19	     0	     1	4.943332174786300e-04	3.259999999999996e+05	5.875969920813485e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.500000e+09	 19	     0	    16	1.026425273910841e-03	3.289999999999996e+05	1.177830467226445e+02
7.550000e+09	 19	     0	    15	9.483183660096417e-04	3.309999999999996e+05	6.466444535750976e+02
collision No.7	3.320413e+05[yr]	i=13, j=15	r_ij=4.475962859562388e-05	radius[13]+radius[15]=4.477609583019692e-05
dE_heat=-1.267881e-09	dE_grav=1.258092e-09	dE_c=-1.545735e-16	v_imp=1.462508e-01
7.600000e+09	 18	     0	     9	5.071367836641981e-04	3.339999999999996e+05	2.852353898509596e+02
7.650000e+09	 18	     0	     1	4.083189260408608e-04	3.359999999999996e+05	9.505250993619342e+02
7.700000e+09	 18	     0	    15	1.395122330841098e-03	3.389999999999996e+05	6.245618157041840e+02
7.750000e+09	 18	     0	     7	6.330352504586577e-04	3.419999999999996e+05	2.969354233635838e+02
7.800000e+09	 18	     0	    16	7.194325416775484e-04	3.439999999999996e+05	9.699250000550478e+02
7.850000e+09	 18	     0	    12	2.227615316108249e-03	3.469999999999996e+05	6.377588685988954e+02
7.900000e+09	 18	     0	    10	1.620284285297508e-03	3.499999999999996e+05	3.077863933340026e+02
7.950000e+09	 18	     0	     4	5.264279093441751e-04	3.519999999999996e+05	9.817375273942770e+02
8.000000e+09	 18	     0	    14	1.364989977449016e-03	3.549999999999996e+05	6.557346673418933e+02
8.050000e+09	 18	     0	     6	4.444597300642480e-04	3.579999999999996e+05	3.339529267366141e+02
